ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0003907,V-04,6,19.089646,72.841609,24.9,2026-06-17 07:23:08+05:30,2026-06-17 08:53:08+05:30
P-0003908,V-04,6,19.088736,72.841264,19.5,2026-06-17 07:23:31+05:30,2026-06-17 08:53:31+05:30
P-0003909,V-04,6,19.087944,72.840934,18.8,2026-06-17 07:23:50+05:30,2026-06-17 08:53:50+05:30
P-0003910,V-04,6,19.087118,72.840949,16.7,2026-06-17 07:24:07+05:30,2026-06-17 08:54:07+05:30
P-0003911,V-04,6,19.086134,72.84068,19.5,2026-06-17 07:24:29+05:30,2026-06-17 08:54:29+05:30
P-0003912,V-04,6,19.08524,72.840474,17.5,2026-06-17 07:24:50+05:30,2026-06-17 08:54:50+05:30
P-0003913,V-04,6,19.084221,72.840231,21.1,2026-06-17 07:25:13+05:30,2026-06-17 08:55:13+05:30
P-0003914,V-04,6,19.083349,72.839936,19.4,2026-06-17 07:25:33+05:30,2026-06-17 08:55:33+05:30
P-0003915,V-04,6,19.082594,72.839682,14.3,2026-06-17 07:25:54+05:30,2026-06-17 08:55:54+05:30
P-0003916,V-04,6,19.08169,72.839541,19.1,2026-06-17 07:26:11+05:30,2026-06-17 08:56:11+05:30
P-0003917,V-04,6,19.080938,72.839395,14.6,2026-06-17 07:26:30+05:30,2026-06-17 08:56:30+05:30
P-0003918,V-04,6,19.080074,72.838997,19.8,2026-06-17 07:26:48+05:30,2026-06-17 08:56:48+05:30
P-0003919,V-04,6,19.079404,72.838984,15.4,2026-06-17 07:27:08+05:30,2026-06-17 08:57:08+05:30
P-0003920,V-04,6,19.078511,72.838696,17.7,2026-06-17 07:27:25+05:30,2026-06-17 08:57:25+05:30
P-0003921,V-04,6,19.077915,72.838393,13.6,2026-06-17 07:27:42+05:30,2026-06-17 08:57:42+05:30
P-0003922,V-04,6,19.07708,72.83833,16.1,2026-06-17 07:28:02+05:30,2026-06-17 08:58:02+05:30
P-0003923,V-04,6,19.076277,72.838034,18.3,2026-06-17 07:28:20+05:30,2026-06-17 08:58:20+05:30
P-0003924,V-04,6,19.075456,72.837868,15.6,2026-06-17 07:28:38+05:30,2026-06-17 08:58:38+05:30
P-0003925,V-04,6,19.074471,72.83762,20.8,2026-06-17 07:29:00+05:30,2026-06-17 08:59:00+05:30
P-0003926,V-04,6,19.073674,72.837465,17.5,2026-06-17 07:29:20+05:30,2026-06-17 08:59:20+05:30
P-0003927,V-04,6,19.072901,72.837183,17.5,2026-06-17 07:29:37+05:30,2026-06-17 08:59:37+05:30
P-0003928,V-04,6,19.071809,72.837094,20.5,2026-06-17 07:29:59+05:30,2026-06-17 08:59:59+05:30
P-0003929,V-04,6,19.070985,72.836872,18.6,2026-06-17 07:30:17+05:30,2026-06-17 09:00:17+05:30
P-0003930,V-04,6,19.070246,72.836624,16.6,2026-06-17 07:30:38+05:30,2026-06-17 09:00:38+05:30
P-0003931,V-04,6,19.06937,72.836268,18.4,2026-06-17 07:30:58+05:30,2026-06-17 09:00:58+05:30
P-0003932,V-04,6,19.068511,72.836228,16.6,2026-06-17 07:31:17+05:30,2026-06-17 09:01:17+05:30
P-0003933,V-04,6,19.067627,72.835842,19.3,2026-06-17 07:31:39+05:30,2026-06-17 09:01:39+05:30
P-0003934,V-04,6,19.066433,72.835777,25.5,2026-06-17 07:32:02+05:30,2026-06-17 09:02:02+05:30
P-0003935,V-04,6,19.065643,72.835569,14.9,2026-06-17 07:32:21+05:30,2026-06-17 09:02:21+05:30
P-0003936,V-04,6,19.064928,72.83535,15.3,2026-06-17 07:32:39+05:30,2026-06-17 09:02:39+05:30
P-0003937,V-04,6,19.063984,72.83526,18.8,2026-06-17 07:32:59+05:30,2026-06-17 09:02:59+05:30
P-0003938,V-04,6,19.063011,72.835142,20.0,2026-06-17 07:33:21+05:30,2026-06-17 09:03:21+05:30
P-0003939,V-04,6,19.062021,72.834855,22.4,2026-06-17 07:33:44+05:30,2026-06-17 09:03:44+05:30
P-0003940,V-04,6,19.060976,72.834601,20.9,2026-06-17 07:34:06+05:30,2026-06-17 09:04:06+05:30
P-0003941,V-04,6,19.060325,72.834469,12.0,2026-06-17 07:34:24+05:30,2026-06-17 09:04:24+05:30
P-0003942,V-04,6,19.059378,72.834401,20.4,2026-06-17 07:34:41+05:30,2026-06-17 09:04:41+05:30
P-0003943,V-04,6,19.058642,72.834292,14.6,2026-06-17 07:34:58+05:30,2026-06-17 09:04:58+05:30
P-0003944,V-04,6,19.058057,72.834015,13.0,2026-06-17 07:35:15+05:30,2026-06-17 09:05:15+05:30
P-0003945,V-04,6,19.057077,72.833983,18.5,2026-06-17 07:35:35+05:30,2026-06-17 09:05:35+05:30
P-0003946,V-04,6,19.056439,72.833826,11.8,2026-06-17 07:35:52+05:30,2026-06-17 09:05:52+05:30
P-0003947,V-04,6,19.055673,72.833684,13.6,2026-06-17 07:36:09+05:30,2026-06-17 09:06:09+05:30
P-0003948,V-04,6,19.054863,72.833505,16.8,2026-06-17 07:36:27+05:30,2026-06-17 09:06:27+05:30
P-0003949,V-04,6,19.053999,72.833257,15.9,2026-06-17 07:36:46+05:30,2026-06-17 09:06:46+05:30
P-0003950,V-04,6,19.053112,72.833124,18.0,2026-06-17 07:37:08+05:30,2026-06-17 09:07:08+05:30
P-0003951,V-04,6,19.052242,72.833001,18.1,2026-06-17 07:37:26+05:30,2026-06-17 09:07:26+05:30
P-0003952,V-04,6,19.051148,72.832835,20.7,2026-06-17 07:37:48+05:30,2026-06-17 09:07:48+05:30
P-0003953,V-04,6,19.050278,72.832499,19.3,2026-06-17 07:38:09+05:30,2026-06-17 09:08:09+05:30
P-0003954,V-04,6,19.049627,72.832542,13.4,2026-06-17 07:38:27+05:30,2026-06-17 09:08:27+05:30
P-0003955,V-04,6,19.048659,72.83236,18.8,2026-06-17 07:38:48+05:30,2026-06-17 09:08:48+05:30
P-0003956,V-04,6,19.047845,72.832208,15.4,2026-06-17 07:39:06+05:30,2026-06-17 09:09:06+05:30
P-0003957,V-04,6,19.046909,72.832138,19.9,2026-06-17 07:39:26+05:30,2026-06-17 09:09:26+05:30
P-0003958,V-04,6,19.045902,72.832124,21.9,2026-06-17 07:39:47+05:30,2026-06-17 09:09:47+05:30
P-0003959,V-04,6,19.045214,72.832253,12.6,2026-06-17 07:40:04+05:30,2026-06-17 09:10:04+05:30
P-0003960,V-04,6,19.044416,72.832425,14.6,2026-06-17 07:40:24+05:30,2026-06-17 09:10:24+05:30
P-0003961,V-04,6,19.043364,72.832445,22.6,2026-06-17 07:40:44+05:30,2026-06-17 09:10:44+05:30
P-0003962,V-04,6,19.042675,72.832373,12.6,2026-06-17 07:41:02+05:30,2026-06-17 09:11:02+05:30
P-0003963,V-04,6,19.041641,72.832415,19.0,2026-06-17 07:41:25+05:30,2026-06-17 09:11:25+05:30
P-0003964,V-04,6,19.04079,72.832434,17.4,2026-06-17 07:41:43+05:30,2026-06-17 09:11:43+05:30
P-0003965,V-04,6,19.04003,72.832558,17.1,2026-06-17 07:42:01+05:30,2026-06-17 09:12:01+05:30
P-0003966,V-04,6,19.039033,72.832593,19.1,2026-06-17 07:42:24+05:30,2026-06-17 09:12:24+05:30
P-0003967,V-04,6,19.037998,72.832685,22.1,2026-06-17 07:42:45+05:30,2026-06-17 09:12:45+05:30
P-0003968,V-04,6,19.037336,72.832567,11.8,2026-06-17 07:43:02+05:30,2026-06-17 09:13:02+05:30
P-0003969,V-04,6,19.03625,72.832732,23.1,2026-06-17 07:43:23+05:30,2026-06-17 09:13:23+05:30
P-0003970,V-04,6,19.035233,72.83268,19.1,2026-06-17 07:43:45+05:30,2026-06-17 09:13:45+05:30
P-0003971,V-04,6,19.034661,72.832848,12.8,2026-06-17 07:44:02+05:30,2026-06-17 09:14:02+05:30
P-0003972,V-04,6,19.033588,72.832915,22.7,2026-06-17 07:44:25+05:30,2026-06-17 09:14:25+05:30
P-0003973,V-04,6,19.032523,72.83277,20.0,2026-06-17 07:44:46+05:30,2026-06-17 09:14:46+05:30
P-0003974,V-05,5,19.076047,73.00076,0.0,2026-06-17 06:50:00+05:30,2026-06-17 06:50:03+05:30
P-0003975,V-05,5,19.075802,72.99961,21.4,2026-06-17 06:50:18+05:30,2026-06-17 06:50:22+05:30
P-0003976,V-05,5,19.075462,72.998454,21.4,2026-06-17 06:50:38+05:30,2026-06-17 06:50:42+05:30
P-0003977,V-05,5,19.075136,72.997258,25.1,2026-06-17 06:50:59+05:30,2026-06-17 06:51:01+05:30
P-0003978,V-05,5,19.074967,72.996266,18.8,2026-06-17 06:51:16+05:30,2026-06-17 06:51:18+05:30
P-0003979,V-05,5,19.074512,72.994745,31.6,2026-06-17 06:51:38+05:30,2026-06-17 06:51:41+05:30
P-0003980,V-05,5,19.074187,72.993867,17.6,2026-06-17 06:51:55+05:30,2026-06-17 06:51:56+05:30
P-0003981,V-05,5,19.074063,72.992598,23.8,2026-06-17 06:52:13+05:30,2026-06-17 06:52:17+05:30
P-0003982,V-05,5,19.073757,72.991585,19.0,2026-06-17 06:52:31+05:30,2026-06-17 06:52:33+05:30
P-0003983,V-05,5,19.073525,72.990581,20.3,2026-06-17 06:52:49+05:30,2026-06-17 06:52:51+05:30
P-0003984,V-05,5,19.073276,72.989253,27.6,2026-06-17 06:53:08+05:30,2026-06-17 06:53:09+05:30
P-0003985,V-05,5,19.07275,72.988088,24.6,2026-06-17 06:53:28+05:30,2026-06-17 06:53:30+05:30
P-0003986,V-05,5,19.072527,72.986779,26.5,2026-06-17 06:53:51+05:30,2026-06-17 06:53:53+05:30
P-0003987,V-05,5,19.072255,72.985638,22.1,2026-06-17 06:54:11+05:30,2026-06-17 06:54:14+05:30
P-0003988,V-05,5,19.071915,72.984504,23.5,2026-06-17 06:54:28+05:30,2026-06-17 06:54:29+05:30
P-0003989,V-05,5,19.071762,72.983363,21.7,2026-06-17 06:54:47+05:30,2026-06-17 06:54:50+05:30
P-0003990,V-05,5,19.071353,72.982128,23.9,2026-06-17 06:55:08+05:30,2026-06-17 06:55:10+05:30
P-0003991,V-05,5,19.070968,72.980773,25.6,2026-06-17 06:55:30+05:30,2026-06-17 06:55:31+05:30
P-0003992,V-05,5,19.070677,72.979452,24.2,2026-06-17 06:55:51+05:30,2026-06-17 06:55:55+05:30
P-0003993,V-05,5,19.070404,72.978239,23.9,2026-06-17 06:56:12+05:30,2026-06-17 06:56:14+05:30
P-0003994,V-05,5,19.070051,72.97686,25.9,2026-06-17 06:56:35+05:30,2026-06-17 06:56:36+05:30
P-0003995,V-05,5,19.069419,72.975501,-3.8066931542406297,2026-06-17 06:56:58+05:30,2026-06-17 06:56:59+05:30
P-0003996,V-05,5,19.069004,72.97411,27.9,2026-06-17 06:57:21+05:30,2026-06-17 06:57:23+05:30
P-0003997,V-05,5,19.068575,72.973068,23.0,2026-06-17 06:57:39+05:30,2026-06-17 06:57:40+05:30
P-0003998,V-05,5,19.068172,72.971796,25.5,2026-06-17 06:57:59+05:30,2026-06-17 06:58:00+05:30
P-0003999,V-05,5,19.067738,72.970646,22.3,2026-06-17 06:58:20+05:30,2026-06-17 06:58:24+05:30
P-0004000,V-05,5,19.067281,72.969282,27.7,2026-06-17 06:58:43+05:30,2026-06-17 06:58:47+05:30
P-0004001,V-05,5,19.066887,72.967865,26.4,2026-06-17 06:59:04+05:30,2026-06-17 06:59:05+05:30
P-0004002,V-05,5,19.066602,72.966642,22.5,2026-06-17 06:59:26+05:30,2026-06-17 06:59:28+05:30
P-0004003,V-05,5,19.066151,72.965591,21.2,2026-06-17 06:59:43+05:30,2026-06-17 06:59:46+05:30
P-0004004,V-05,5,19.065734,72.964306,27.4,2026-06-17 07:00:04+05:30,2026-06-17 07:00:07+05:30
P-0004005,V-05,5,19.065305,72.963389,20.4,2026-06-17 07:00:23+05:30,2026-06-17 07:00:24+05:30
P-0004006,V-05,5,19.064984,72.961929,27.5,2026-06-17 07:00:46+05:30,2026-06-17 07:00:48+05:30
P-0004007,V-05,5,19.064418,72.960733,25.0,2026-06-17 07:01:08+05:30,2026-06-17 07:01:11+05:30
P-0004008,V-05,5,19.064162,72.959382,26.1,2026-06-17 07:01:29+05:30,2026-06-17 07:01:33+05:30
P-0004009,V-05,5,19.063778,72.958276,23.0,2026-06-17 07:01:49+05:30,2026-06-17 07:01:50+05:30
P-0004010,V-05,5,19.063302,72.957032,24.7,2026-06-17 07:02:09+05:30,2026-06-17 07:02:13+05:30
P-0004011,V-05,5,19.062858,72.955876,21.9,2026-06-17 07:02:30+05:30,2026-06-17 07:02:32+05:30
P-0004012,V-05,5,19.062476,72.954551,26.8,2026-06-17 07:02:52+05:30,2026-06-17 07:02:56+05:30
P-0004013,V-05,5,19.062001,72.953175,28.3,2026-06-17 07:03:13+05:30,2026-06-17 07:03:16+05:30
P-0004014,V-05,5,19.061555,72.952094,21.5,2026-06-17 07:03:32+05:30,2026-06-17 07:03:33+05:30
P-0004015,V-05,5,19.061175,72.950964,22.1,2026-06-17 07:03:52+05:30,2026-06-17 07:03:56+05:30
P-0004016,V-05,5,19.060823,72.949718,26.1,2026-06-17 07:04:11+05:30,2026-06-17 07:04:15+05:30
P-0004017,V-05,5,19.060418,72.948649,20.7,2026-06-17 07:04:31+05:30,2026-06-17 07:04:35+05:30
P-0004018,V-05,5,19.06008,72.947503,24.0,2026-06-17 07:04:51+05:30,2026-06-17 07:04:52+05:30
P-0004019,V-05,5,19.059688,72.946049,28.4,2026-06-17 07:05:13+05:30,2026-06-17 07:05:15+05:30
P-0004020,V-05,5,19.059387,72.94494,22.9,2026-06-17 07:05:30+05:30,2026-06-17 07:05:34+05:30
P-0004021,V-05,5,19.058936,72.943822,24.7,2026-06-17 07:05:51+05:30,2026-06-17 07:05:52+05:30
P-0004022,V-05,5,19.058727,72.942703,21.4,2026-06-17 07:06:08+05:30,2026-06-17 07:06:10+05:30
P-0004023,V-05,5,19.058429,72.941469,23.8,2026-06-17 07:06:31+05:30,2026-06-17 07:06:34+05:30
P-0004024,V-05,5,19.058113,72.940021,29.6,2026-06-17 07:06:53+05:30,2026-06-17 07:06:54+05:30
P-0004025,V-05,5,19.057777,72.938958,20.3,2026-06-17 07:07:12+05:30,2026-06-17 07:07:13+05:30
P-0004026,V-05,5,19.057355,72.937912,22.2,2026-06-17 07:07:29+05:30,2026-06-17 07:07:32+05:30
P-0004027,V-05,5,19.057111,72.936702,23.9,2026-06-17 07:07:49+05:30,2026-06-17 07:07:50+05:30
P-0004028,V-05,5,19.056635,72.935265,30.1,2026-06-17 07:08:12+05:30,2026-06-17 07:08:16+05:30
P-0004029,V-05,5,19.056441,72.933957,23.9,2026-06-17 07:08:32+05:30,2026-06-17 07:08:34+05:30
P-0004030,V-05,5,19.05621,72.932944,20.0,2026-06-17 07:08:49+05:30,2026-06-17 07:08:51+05:30
P-0004031,V-05,5,19.055776,72.931909,21.7,2026-06-17 07:09:07+05:30,2026-06-17 07:09:09+05:30
P-0004032,V-05,5,19.055611,72.930704,21.4,2026-06-17 07:09:27+05:30,2026-06-17 07:09:30+05:30
P-0004033,V-05,5,19.055067,72.929245,30.0,2026-06-17 07:09:50+05:30,2026-06-17 07:09:52+05:30
P-0004034,V-05,5,19.054888,72.928036,23.9,2026-06-17 07:10:13+05:30,2026-06-17 07:10:16+05:30
P-0004035,V-05,5,19.054516,72.926826,23.1,2026-06-17 07:10:30+05:30,2026-06-17 07:10:31+05:30
P-0004036,V-05,5,19.054275,72.92578,20.7,2026-06-17 07:10:50+05:30,2026-06-17 07:10:51+05:30
P-0004037,V-05,5,19.053835,72.924504,26.9,2026-06-17 07:11:09+05:30,2026-06-17 07:11:10+05:30
P-0004038,V-05,5,19.05356,72.923351,23.7,2026-06-17 07:11:30+05:30,2026-06-17 07:11:33+05:30
P-0004039,V-05,5,19.053334,72.922275,19.0,2026-06-17 07:11:48+05:30,2026-06-17 07:11:51+05:30
P-0004040,V-05,5,19.052856,72.920909,26.5,2026-06-17 07:12:10+05:30,2026-06-17 07:12:12+05:30
P-0004041,V-05,5,19.052433,72.919615,25.9,2026-06-17 07:12:31+05:30,2026-06-17 07:12:33+05:30
P-0004042,V-05,5,19.052013,72.918538,22.2,2026-06-17 07:12:51+05:30,2026-06-17 07:12:53+05:30
P-0004043,V-05,5,19.051694,72.917482,22.9,2026-06-17 07:13:08+05:30,2026-06-17 07:13:09+05:30
P-0004044,V-05,5,19.051154,72.915993,29.9,2026-06-17 07:13:31+05:30,2026-06-17 07:13:33+05:30
P-0004045,V-05,5,19.05088,72.91497,19.5,2026-06-17 07:13:50+05:30,2026-06-17 07:13:52+05:30
P-0004046,V-05,5,19.050355,72.913873,23.2,2026-06-17 07:14:09+05:30,2026-06-17 07:14:11+05:30
P-0004047,V-05,5,19.050033,72.912594,23.5,2026-06-17 07:14:30+05:30,2026-06-17 07:14:33+05:30
P-0004048,V-05,5,19.04944,72.9114,25.3,2026-06-17 07:14:52+05:30,2026-06-17 07:14:53+05:30
P-0004049,V-05,5,19.049202,72.910165,22.2,2026-06-17 07:15:11+05:30,2026-06-17 07:15:14+05:30
P-0004050,V-05,5,19.048758,72.908988,22.4,2026-06-17 07:15:29+05:30,2026-06-17 07:15:31+05:30
P-0004051,V-05,5,19.048293,72.907806,24.9,2026-06-17 07:15:51+05:30,2026-06-17 07:15:53+05:30
P-0004052,V-05,5,19.047925,72.906778,22.7,2026-06-17 07:16:08+05:30,2026-06-17 07:16:12+05:30
P-0004053,V-05,5,19.04766,72.905731,18.7,2026-06-17 07:16:25+05:30,2026-06-17 07:16:26+05:30
P-0004054,V-05,5,19.04711,72.904331,28.0,2026-06-17 07:16:48+05:30,2026-06-17 07:16:52+05:30
P-0004055,V-05,5,19.04681,72.903182,22.7,2026-06-17 07:17:07+05:30,2026-06-17 07:17:09+05:30
P-0004056,V-05,5,19.04642,72.902033,22.9,2026-06-17 07:17:28+05:30,2026-06-17 07:17:30+05:30
P-0004057,V-05,5,19.046066,72.900929,23.5,2026-06-17 07:17:45+05:30,2026-06-17 07:17:49+05:30
P-0004058,V-05,5,19.045656,72.899845,23.6,2026-06-17 07:18:04+05:30,2026-06-17 07:18:05+05:30
P-0004059,V-05,5,19.045218,72.898903,18.2,2026-06-17 07:18:21+05:30,2026-06-17 07:18:23+05:30
P-0004060,V-05,5,19.045013,72.897735,22.4,2026-06-17 07:18:42+05:30,2026-06-17 07:18:43+05:30
P-0004061,V-05,5,19.044348,72.896311,30.0,2026-06-17 07:19:05+05:30,2026-06-17 07:19:09+05:30
P-0004062,V-05,5,19.044046,72.895167,23.8,2026-06-17 07:19:25+05:30,2026-06-17 07:19:28+05:30
P-0004063,V-05,5,19.043652,72.893675,27.6,2026-06-17 07:19:48+05:30,2026-06-17 07:19:49+05:30
P-0004064,V-05,5,19.043319,72.892516,21.2,2026-06-17 07:20:08+05:30,2026-06-17 07:20:12+05:30
P-0004065,V-05,5,19.042952,72.891328,23.7,2026-06-17 07:20:28+05:30,2026-06-17 07:20:29+05:30
P-0004066,V-05,5,19.04252,72.890342,20.0,2026-06-17 07:20:46+05:30,2026-06-17 07:20:48+05:30
P-0004067,V-05,5,19.042216,72.889207,22.3,2026-06-17 07:21:05+05:30,2026-06-17 07:21:06+05:30
P-0004068,V-05,5,19.041775,72.888084,23.8,2026-06-17 07:21:24+05:30,2026-06-17 07:21:27+05:30
P-0004069,V-05,5,19.041523,72.887033,22.3,2026-06-17 07:21:41+05:30,2026-06-17 07:21:42+05:30
P-0004070,V-05,5,19.04104,72.885727,27.9,2026-06-17 07:22:03+05:30,2026-06-17 07:22:06+05:30
P-0004071,V-05,5,19.040729,72.884505,23.3,2026-06-17 07:22:22+05:30,2026-06-17 07:22:26+05:30
P-0004072,V-05,5,19.040434,72.883357,20.8,2026-06-17 07:22:40+05:30,2026-06-17 07:22:44+05:30
P-0004073,V-05,5,19.040053,72.882201,23.2,2026-06-17 07:23:00+05:30,2026-06-17 07:23:03+05:30
P-0004074,V-05,5,19.039697,72.880959,25.7,2026-06-17 07:23:22+05:30,2026-06-17 07:23:25+05:30
P-0004075,V-05,5,19.039258,72.879721,27.0,2026-06-17 07:23:41+05:30,2026-06-17 07:23:42+05:30
P-0004076,V-05,5,19.038947,72.87865,19.4,2026-06-17 07:24:00+05:30,2026-06-17 07:24:03+05:30
P-0004077,V-05,5,19.038532,72.877402,23.2,2026-06-17 07:24:23+05:30,2026-06-17 07:24:25+05:30
P-0004078,V-05,5,19.038175,72.876312,22.9,2026-06-17 07:24:41+05:30,2026-06-17 07:24:43+05:30
P-0004079,V-05,5,19.037743,72.874885,29.6,2026-06-17 07:25:04+05:30,2026-06-17 07:25:07+05:30
P-0004080,V-05,5,19.037577,72.873735,21.2,2026-06-17 07:25:22+05:30,2026-06-17 07:25:26+05:30
P-0004081,V-05,5,19.037002,72.872654,24.8,2026-06-17 07:25:42+05:30,2026-06-17 07:25:46+05:30
P-0004082,V-05,5,19.036622,72.871389,24.8,2026-06-17 07:26:02+05:30,2026-06-17 07:26:04+05:30
P-0004083,V-05,5,19.036429,72.869996,26.2,2026-06-17 07:26:24+05:30,2026-06-17 07:26:25+05:30
P-0004084,V-05,5,19.035908,72.869006,20.7,2026-06-17 07:26:42+05:30,2026-06-17 07:26:43+05:30
P-0004085,V-05,5,19.036045,72.869046,3.8,2026-06-17 07:27:04+05:30,2026-06-17 07:27:07+05:30
P-0004086,V-05,5,19.036076,72.868831,3.9,2026-06-17 07:27:22+05:30,2026-06-17 07:27:25+05:30
P-0004087,V-05,5,19.035939,72.868918,5.0,2026-06-17 07:27:40+05:30,2026-06-17 07:27:42+05:30
P-0004088,V-03,5,19.085924,72.908885,3.3,2026-06-17 07:20:00+05:30,2026-06-17 07:20:01+05:30
P-0004089,V-03,5,19.085979,72.908441,10.0,2026-06-17 07:20:23+05:30,2026-06-17 07:20:27+05:30
P-0004090,V-03,5,19.085955,72.90806,6.6,2026-06-17 07:20:41+05:30,2026-06-17 07:20:43+05:30
P-0004091,V-03,5,19.085823,72.90763,7.3,2026-06-17 07:21:02+05:30,2026-06-17 07:21:03+05:30
P-0004092,V-03,5,19.085867,72.90735,6.7,2026-06-17 07:21:25+05:30,2026-06-17 07:21:28+05:30
P-0004093,V-03,5,19.085695,72.906997,9.2,2026-06-17 07:21:45+05:30,2026-06-17 07:21:46+05:30
P-0004094,V-03,5,19.085807,72.906601,6.0,2026-06-17 07:22:06+05:30,2026-06-17 07:22:10+05:30
P-0004095,V-03,5,19.085666,72.906139,10.4,2026-06-17 07:22:23+05:30,2026-06-17 07:22:27+05:30
P-0004096,V-03,5,19.085516,72.90569,8.2,2026-06-17 07:22:46+05:30,2026-06-17 07:22:48+05:30
P-0004097,V-03,5,19.085458,72.905342,5.3,2026-06-17 07:23:04+05:30,2026-06-17 07:23:05+05:30
P-0004098,V-03,5,19.085435,72.905092,5.3,2026-06-17 07:23:21+05:30,2026-06-17 07:23:24+05:30
P-0004099,V-03,5,19.085532,72.904699,8.3,2026-06-17 07:23:44+05:30,2026-06-17 07:23:45+05:30
P-0004100,V-03,5,19.085411,72.904101,12.7,2026-06-17 07:24:05+05:30,2026-06-17 07:24:06+05:30
P-0004101,V-03,5,19.085253,72.903916,6.4,2026-06-17 07:24:25+05:30,2026-06-17 07:24:28+05:30
P-0004102,V-03,5,19.0854,72.903342,12.3,2026-06-17 07:24:48+05:30,2026-06-17 07:24:49+05:30
P-0004103,V-03,5,19.085338,72.902916,8.4,2026-06-17 07:25:07+05:30,2026-06-17 07:25:10+05:30
P-0004104,V-03,5,19.085141,72.902532,8.1,2026-06-17 07:25:27+05:30,2026-06-17 07:25:30+05:30
P-0004105,V-03,5,19.085027,72.902167,6.5,2026-06-17 07:25:50+05:30,2026-06-17 07:25:53+05:30
P-0004106,V-03,5,19.085181,72.901898,4.6,2026-06-17 07:26:08+05:30,2026-06-17 07:26:11+05:30
P-0004107,V-03,5,19.085067,72.901539,8.8,2026-06-17 07:26:27+05:30,2026-06-17 07:26:29+05:30
P-0004108,V-03,5,19.085033,72.90099,10.5,2026-06-17 07:26:47+05:30,2026-06-17 07:26:48+05:30
P-0004109,V-03,5,19.085051,72.900645,5.0,2026-06-17 07:27:05+05:30,2026-06-17 07:27:07+05:30
P-0004110,V-03,5,19.084935,72.900372,6.1,2026-06-17 07:27:28+05:30,2026-06-17 07:27:32+05:30
P-0004111,V-03,5,19.084967,72.899777,11.0,2026-06-17 07:27:50+05:30,2026-06-17 07:27:51+05:30
P-0004112,V-03,5,19.084712,72.899493,6.3,2026-06-17 07:28:10+05:30,2026-06-17 07:28:14+05:30
P-0004113,V-03,5,19.084641,72.899148,6.1,2026-06-17 07:28:31+05:30,2026-06-17 07:28:35+05:30
P-0004114,V-03,5,19.08454,72.898767,7.5,2026-06-17 07:28:52+05:30,2026-06-17 07:28:54+05:30
P-0004115,V-03,5,19.084195,72.898656,6.6,2026-06-17 07:29:11+05:30,2026-06-17 07:29:15+05:30
P-0004116,V-03,5,19.084032,72.898328,8.7,2026-06-17 07:29:29+05:30,2026-06-17 07:29:30+05:30
P-0004117,V-03,5,19.083648,72.897841,12.7,2026-06-17 07:29:52+05:30,2026-06-17 07:29:56+05:30
P-0004118,V-03,5,19.083619,72.897659,4.4,2026-06-17 07:30:09+05:30,2026-06-17 07:30:11+05:30
P-0004119,V-03,5,19.083309,72.897315,9.0,2026-06-17 07:30:30+05:30,2026-06-17 07:30:34+05:30
P-0004120,V-03,5,19.083117,72.897125,6.7,2026-06-17 07:30:49+05:30,2026-06-17 07:30:52+05:30
P-0004121,V-03,5,19.082662,72.896755,12.1,2026-06-17 07:31:11+05:30,2026-06-17 07:31:15+05:30
P-0004122,V-03,5,19.082542,72.896431,8.4,2026-06-17 07:31:31+05:30,2026-06-17 07:31:32+05:30
P-0004123,V-03,5,19.082349,72.896294,5.3,2026-06-17 07:31:53+05:30,2026-06-17 07:31:55+05:30
P-0004124,V-03,5,19.081928,72.895814,12.3,2026-06-17 07:32:14+05:30,2026-06-17 07:32:16+05:30
P-0004125,V-03,5,19.081698,72.895637,5.7,2026-06-17 07:32:35+05:30,2026-06-17 07:32:36+05:30
P-0004126,V-03,5,19.08139,72.89536,9.3,2026-06-17 07:32:57+05:30,2026-06-17 07:32:59+05:30
P-0004127,V-03,5,19.081265,72.894983,8.5,2026-06-17 07:33:14+05:30,2026-06-17 07:33:15+05:30
P-0004128,V-03,5,19.080879,72.8947,7.5,2026-06-17 07:33:36+05:30,2026-06-17 07:33:38+05:30
P-0004129,V-03,5,19.080681,72.894498,6.9,2026-06-17 07:33:54+05:30,2026-06-17 07:33:57+05:30
P-0004130,V-03,5,19.080592,72.89419,4.5,2026-06-17 07:34:14+05:30,2026-06-17 07:34:16+05:30
P-0004131,V-03,5,19.080259,72.893795,11.6,2026-06-17 07:34:37+05:30,2026-06-17 07:34:38+05:30
P-0004132,V-03,5,19.080072,72.893631,4.0,2026-06-17 07:34:57+05:30,2026-06-17 07:35:00+05:30
P-0004133,V-03,5,19.079877,72.893182,7.4,2026-06-17 07:35:16+05:30,2026-06-17 07:35:17+05:30
P-0004134,V-03,5,19.079626,72.893112,6.1,2026-06-17 07:35:34+05:30,2026-06-17 07:35:37+05:30
P-0004135,V-03,5,19.079306,72.892805,7.0,2026-06-17 07:35:53+05:30,2026-06-17 07:35:54+05:30
P-0004136,V-03,5,19.07906,72.892311,10.9,2026-06-17 07:36:16+05:30,2026-06-17 07:36:20+05:30
P-0004137,V-03,5,19.0789,72.892042,5.9,2026-06-17 07:36:34+05:30,2026-06-17 07:36:36+05:30
P-0004138,V-03,5,19.078544,72.891893,7.1,2026-06-17 07:36:55+05:30,2026-06-17 07:36:59+05:30
